Date,Open,High,Low,Close,Volume,Currency
2021-04-16,1.7584,1.80402,1.44072,1.54747,2860767232,USD
2021-04-17,1.54768,1.73876,1.53308,1.54064,1742649856,USD
2021-04-18,1.53957,1.56266,1.16193,1.40794,3484306688,USD
2021-04-19,1.40811,1.53084,1.25649,1.30918,2640334336,USD
2021-04-20,1.30944,1.44517,1.18308,1.38614,2447053568,USD
2021-04-21,1.38614,1.46239,1.28289,1.29046,2001450880,USD
2021-04-22,1.29067,1.41758,1.10427,1.15886,2743077376,USD
2021-04-23,1.15859,1.19593,0.89374,1.17023,4239137536,USD
2021-04-24,1.17025,1.17095,1.02325,1.05015,1694238464,USD
2021-04-25,1.05015,1.15362,0.95088,1.03384,1740086272,USD
2021-04-26,1.03384,1.36882,1.01794,1.36699,2940608768,USD
2021-04-27,1.36672,1.45828,1.3324,1.40174,2395109888,USD
2021-04-28,1.4018,1.44663,1.28765,1.35801,1774871168,USD
2021-04-29,1.3579,1.41707,1.32815,1.39814,1370895872,USD
2021-04-30,1.39814,1.63523,1.37604,1.59707,2262984704,USD
2021-05-01,1.59851,1.66456,1.52915,1.65073,1109262208,USD
2021-05-02,1.65073,1.65348,1.53209,1.56112,947882240,USD
2021-05-03,1.56112,1.61913,1.52413,1.55474,1052429824,USD
2021-05-04,1.55463,1.55703,1.35493,1.39664,2175390464,USD
2021-05-05,1.39752,1.62073,1.39752,1.61396,2005902592,USD
2021-05-06,1.61386,1.76001,1.54527,1.60294,2368827904,USD
2021-05-07,1.60296,1.68963,1.51153,1.58103,1441295744,USD
2021-05-08,1.58091,1.62614,1.54152,1.56237,796719040,USD
2021-05-09,1.56235,1.59317,1.44818,1.53447,1158983296,USD
2021-05-10,1.53451,1.62613,1.23689,1.39101,1898707328,USD
2021-05-11,1.39107,1.48676,1.3587,1.47796,1176492928,USD
2021-05-12,1.4781,1.54351,1.24312,1.26829,1646286976,USD
2021-05-13,1.26899,1.38878,1.20537,1.3614,2138992896,USD
2021-05-14,1.36156,1.4433,1.32248,1.40342,1194094592,USD
2021-05-15,1.4023,1.57989,1.32462,1.48591,2295364352,USD
2021-05-16,1.48591,1.60866,1.34889,1.44967,2214220288,USD
2021-05-17,1.44832,1.56263,1.32635,1.4959,2396550656,USD
2021-05-18,1.4959,1.69982,1.47421,1.59055,2669823232,USD
2021-05-19,1.59055,1.64286,0.87542,1.0617,5026776064,USD
2021-05-20,1.06159,1.26452,0.91194,1.17955,3035391744,USD
2021-05-21,1.17959,1.21581,0.8673,1.006,2733788928,USD
2021-05-22,1.00572,1.01342,0.82006,0.90502,2278914048,USD
2021-05-23,0.90502,0.96587,0.6507,0.79153,3152631040,USD
2021-05-24,0.79146,0.99562,0.75667,0.99142,2342375680,USD
2021-05-25,0.99151,1.0527,0.88075,0.97434,2422105344,USD
2021-05-26,0.97436,1.06643,0.9489,1.03167,1679413504,USD
2021-05-27,1.03167,1.0403,0.93389,0.9705,1413435392,USD
2021-05-28,0.97062,0.98301,0.84733,0.89918,1742365824,USD
2021-05-29,0.89913,0.93847,0.79482,0.83041,1465329152,USD
2021-05-30,0.83044,0.92998,0.79877,0.90612,1206925952,USD
2021-05-31,0.90591,1.04892,0.88318,1.04293,1780562304,USD
2021-06-01,1.04122,1.0973,0.97712,1.01063,1605301632,USD
2021-06-02,1.01061,1.04772,0.98136,1.02441,950125696,USD
2021-06-03,1.02441,1.0773,1.00778,1.04426,974273920,USD
2021-06-04,1.04426,1.04594,0.91895,0.96927,1265041280,USD
2021-06-05,0.96885,0.9972,0.89686,0.92274,898298688,USD
2021-06-06,0.92274,0.94784,0.91773,0.94493,559235200,USD
