,Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
20,2020-06-21,0.18793,0.1884,0.18577,0.18606,623938624,USD,0.002630000000000021,0.0018700000000000105,0.1904642857142857,0.1941807142857143,0.1976257142857143,0.002309205181751828,0.0071462035875201465
21,2020-06-22,0.18606,0.19018,0.18584,0.18941,1066312000,USD,0.004339999999999983,-0.003349999999999992,0.18986,0.19294642857142857,0.19684095238095237,0.002852069424120129,0.007476788016763561
22,2020-06-23,0.18942,0.19042,0.18839,0.18886,793852224,USD,0.002030000000000004,0.0005600000000000049,0.18943142857142856,0.19189857142857145,0.19581809523809526,0.002619162897896045,0.006904672055244647
23,2020-06-24,0.18886,0.1901,0.18179,0.18351,1010395648,USD,0.008309999999999984,0.005349999999999994,0.18892857142857142,0.19100857142857142,0.19513714285714284,0.0022738544996800548,0.006849320508530139
24,2020-06-25,0.18352,0.18406,0.17897,0.18155,912398528,USD,0.005090000000000011,0.0019699999999999995,0.18754857142857143,0.18963785714285716,0.19415666666666664,0.002193539214537851,0.0069732405188214636
25,2020-06-26,0.18155,0.18679,0.17876,0.18248,1107919744,USD,0.00803000000000001,-0.0009300000000000141,0.18637285714285715,0.18915071428571428,0.1930695238095238,0.0028924367713385845,0.007078536908281597
26,2020-06-27,0.18249,0.18342,0.16947,0.17514,975543744,USD,0.01394999999999999,0.007350000000000023,0.18569,0.18839714285714285,0.1921014285714286,0.003193869126936968,0.0070685460214348775
27,2020-06-28,0.17514,0.1796,0.17349,0.17688,856627392,USD,0.006110000000000004,-0.0017400000000000193,0.18386285714285713,0.18716357142857146,0.19074142857142856,0.004901029532270917,0.0074619315768199605
28,2020-06-29,0.17687,0.17913,0.17518,0.17725,880970176,USD,0.003950000000000009,-0.00037999999999999146,0.18255,0.18620499999999998,0.18948095238095236,0.005417994708992242,0.007463029481893997
29,2020-06-30,0.17724,0.17756,0.17497,0.17532,639094784,USD,0.002590000000000009,0.001920000000000005,0.18081,0.18512071428571428,0.18820238095238095,0.004759796914435317,0.007127493181169587
30,2020-07-01,0.17531,0.1781,0.17393,0.17645,773686144,USD,0.004170000000000007,-0.0011400000000000021,0.1788742857142857,0.18390142857142858,0.18696380952380953,0.0035391282219538016,0.006992672934000609
31,2020-07-02,0.17644,0.17712,0.1724,0.17478,925563648,USD,0.004720000000000002,0.0016600000000000226,0.17786285714285716,0.18270571428571428,0.18571285714285715,0.0029533806295258375,0.0063556865426617265
32,2020-07-03,0.17478,0.17852,0.17443,0.1764,802843072,USD,0.00409000000000001,-0.0016200000000000103,0.1768957142857143,0.18163428571428572,0.18506571428571428,0.002636164240855106,0.006751175135803077
33,2020-07-04,0.17634,0.1795,0.17604,0.17808,773848384,USD,0.003459999999999991,-0.0017399999999999916,0.17601714285714284,0.18085357142857145,0.18427047619047618,0.0009403672028477376,0.006748465363466333
34,2020-07-05,0.17808,0.17876,0.17401,0.17711,777705024,USD,0.004750000000000004,0.0009699999999999986,0.17643714285714288,0.18015,0.18358809523809524,0.0011222702331398096,0.006607296435795525
35,2020-07-06,0.17704,0.18908,0.17645,0.18875,1247134848,USD,0.012630000000000002,-0.011709999999999998,0.17646142857142857,0.1795057142857143,0.18295714285714285,0.0011349659109633316,0.0065678353685648585
36,2020-07-07,0.18875,0.18957,0.18321,0.18512,935864192,USD,0.006359999999999977,0.0036299999999999943,0.17810571428571428,0.17945785714285714,0.18278238095238097,0.004816741142940573,0.00634861945997861
37,2020-07-08,0.18512,0.20659,0.18402,0.20544,2166273536,USD,0.022570000000000007,-0.020320000000000005,0.17950714285714287,0.1791907142857143,0.18243666666666666,0.005273236559222909,0.005987235032411321
38,2020-07-09,0.20545,0.21161,0.1975,0.20261,2281945088,USD,0.014109999999999984,0.0028399999999999814,0.18365142857142855,0.18075714285714284,0.18302095238095237,0.010879957764273829,0.007496548475639914
39,2020-07-10,0.20261,0.20264,0.19338,0.19898,1359863296,USD,0.00925999999999999,0.003630000000000022,0.18762714285714285,0.18226142857142857,0.18363190476190475,0.012112816510189759,0.008526934747637998
40,2020-07-11,0.19898,0.2046,0.19812,0.20115,1129016192,USD,0.0064800000000000135,-0.0021700000000000053,0.19086142857142857,0.18343928571428572,0.18418952380952383,0.011608800438419532,0.009137753813815782
41,2020-07-12,0.20114,0.20385,0.19798,0.20119,863294144,USD,0.005870000000000014,-4.999999999999449e-05,0.1941557142857143,0.18529642857142856,0.18481857142857144,0.010605842504869536,0.009836128956919132
42,2020-07-13,0.20119,0.20645,0.19412,0.19872,1309802112,USD,0.012330000000000008,0.00247,0.1976057142857143,0.1870335714285714,0.18553904761904763,0.0076170791802434015,0.010465587372317873
43,2020-07-14,0.19872,0.19972,0.19509,0.19911,948659200,USD,0.004629999999999995,-0.00039000000000000146,0.19903,0.18856785714285712,0.18598190476190476,0.0065413709062654155,0.010828498334971315
