,Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
20,2020-06-21,9.3588,9.4112,9.2885,9.2964,335994,USD,0.12269999999999825,0.06240000000000023,9.395828571428572,9.48305,9.570695238095238,0.08156467197437316,0.23153024743257758
21,2020-06-22,9.2965,9.7519,9.2858,9.6837,523319,USD,0.46609999999999907,-0.3872,9.432728571428571,9.476321428571428,9.546619047619046,0.13685819564164567,0.18574854136452296
22,2020-06-23,9.6839,9.7156,9.5818,9.6246,375494,USD,0.1338000000000008,0.05930000000000035,9.447171428571428,9.466021428571427,9.551238095238094,0.15247732852554455,0.18645665307569673
23,2020-06-24,9.6246,9.6674,9.223,9.302,515777,USD,0.4443999999999999,0.32259999999999955,9.423942857142857,9.424821428571429,9.53384761904762,0.16149821317012783,0.19204727704148267
24,2020-06-25,9.3008,9.3273,9.0226,9.2475,524453,USD,0.30469999999999864,0.053300000000000125,9.403857142857143,9.42227142857143,9.507804761904762,0.1748872766207156,0.19202964738860237
25,2020-06-26,9.2475,9.2965,9.0601,9.16,489836,USD,0.23639999999999972,0.08750000000000036,9.381857142857143,9.400371428571429,9.485366666666668,0.1964337704939692,0.2040437020183027
26,2020-06-27,9.1605,9.1905,8.8653,9.008299999999998,441927,USD,0.3252000000000006,0.15220000000000233,9.331785714285713,9.3673,9.45387619047619,0.2425491800891235,0.22422117184771526
27,2020-06-28,9.0084,9.1855,8.9502,9.124,329013,USD,0.23529999999999873,-0.11560000000000059,9.307157142857141,9.351492857142857,9.424419047619049,0.25516576871479213,0.22502637094138198
28,2020-06-29,9.1228,9.2291,9.0336,9.1854,401120,USD,0.1955000000000009,-0.06259999999999977,9.235971428571428,9.33435,9.396204761904762,0.19503241366745605,0.21543000133730522
29,2020-06-30,9.186,9.1998,9.0753,9.1354,381725,USD,0.12449999999999939,0.05059999999999931,9.166085714285714,9.306628571428572,9.366042857142858,0.09409233813249318,0.20473019701897768
30,2020-07-01,9.1359,9.289,9.1011,9.2299,366784,USD,0.18789999999999907,-0.0940000000000012,9.155785714285713,9.289864285714286,9.335142857142857,0.07955831045155581,0.16938905682312969
31,2020-07-02,9.2299,9.2597,8.9621,9.0851,483099,USD,0.297600000000001,0.14480000000000004,9.132585714285714,9.268221428571428,9.325709523809524,0.0716408037497212,0.17773683890730918
32,2020-07-03,9.085,9.1204,9.0509,9.0671,333884,USD,0.06949999999999967,0.017900000000000915,9.119314285714285,9.250585714285714,9.306685714285715,0.07427241364445289,0.18319885721727397
33,2020-07-04,9.0671,9.1823,9.0496,9.1344,261246,USD,0.13269999999999982,-0.06729999999999947,9.137328571428572,9.234557142857142,9.290642857142856,0.055872107360950926,0.1828135787391883
34,2020-07-05,9.1343,9.1496,8.9321,9.081,314102,USD,0.21749999999999936,0.053300000000000125,9.131185714285715,9.219171428571428,9.278057142857143,0.05980700707475102,0.1878899160983084
35,2020-07-06,9.0804,9.363,9.0632,9.339,510271,USD,0.2997999999999994,-0.2586000000000013,9.15312857142857,9.194550000000001,9.273942857142858,0.09860564071570017,0.185432069964797
