Date,Open,High,Low,Close,Volume,Currency
2020-09-14,10.3327,10.744299999999999,10.2645,10.6753,96642,USD
2020-09-15,10.6752,10.931799999999999,10.627799999999999,10.7853,91696,USD
2020-09-16,10.785200000000001,11.0933,10.6692,10.9495,94943,USD
2020-09-17,10.9501,11.039299999999999,10.7552,10.9413,77222,USD
2020-09-18,10.9413,11.0297,10.818700000000002,10.933,63476,USD
2020-09-19,10.933,11.177100000000001,10.8907,11.0818,51632,USD
2020-09-20,11.0816,11.0816,10.7727,10.9215,53391,USD
2020-09-21,10.9199,10.987200000000001,10.3285,10.416799999999999,109845,USD
2020-09-22,10.4194,10.5707,10.3617,10.5315,63517,USD
2020-09-23,10.5315,10.5354,10.146600000000001,10.2373,74951,USD
2020-09-24,10.238100000000001,10.787799999999999,10.201,10.7394,82946,USD
2020-09-25,10.7399,10.756,10.5589,10.688799999999999,71434,USD
2020-09-26,10.6889,10.793299999999999,10.6502,10.7279,37851,USD
2020-09-27,10.7279,10.7992,10.6027,10.776200000000001,40916,USD
2020-09-28,10.776399999999999,10.9466,10.6852,10.693200000000001,72291,USD
2020-09-29,10.6943,10.8584,10.6424,10.8409,59638,USD
2020-09-30,10.843399999999999,10.847700000000001,10.6676,10.7761,55551,USD
2020-10-01,10.7766,10.9137,10.4627,10.6205,95334,USD
2020-10-02,10.6196,10.6629,10.3876,10.572299999999998,77941,USD
2020-10-03,10.5722,10.5978,10.5012,10.5442,29097,USD
2020-10-04,10.5444,10.693299999999999,10.5208,10.6729,31399,USD
2020-10-05,10.6725,10.7896,10.6234,10.7895,48862,USD
2020-10-06,10.7902,10.8003,10.5308,10.6026,69069,USD
2020-10-07,10.601,10.6801,10.5533,10.6709,49268,USD
2020-10-08,10.6707,10.9486,10.5496,10.924100000000001,79777,USD
2020-10-09,10.9235,11.103,10.8369,11.054200000000002,70953,USD
2020-10-10,11.0535,11.475,11.0531,11.298399999999999,65813,USD
2020-10-11,11.2956,11.4394,11.2776,11.371,41059,USD
2020-10-12,11.3708,11.7159,11.2274,11.5339,84018,USD
2020-10-13,11.5335,11.558,11.3159,11.4238,64671,USD
2020-10-14,11.4244,11.541,11.2935,11.420399999999999,59118,USD
2020-10-15,11.4214,11.5909,11.2767,11.503,70838,USD
2020-10-16,11.503200000000001,11.542200000000001,11.2246,11.322,71421,USD
2020-10-17,11.3218,11.402700000000001,11.2744,11.3621,29863,USD
2020-10-18,11.3621,11.5069,11.3498,11.5069,31511,USD
2020-10-19,11.507100000000001,11.8233,11.4139,11.7534,73039,USD
2020-10-20,11.7539,12.029399999999999,11.6857,11.9135,94593,USD
2020-10-21,11.9136,13.2135,11.8946,12.8087,197723,USD
2020-10-22,12.8055,13.1839,12.6982,12.9746,113313,USD
2020-10-23,12.972700000000001,13.0255,12.7389,12.9341,73936,USD
2020-10-24,12.9336,13.1615,12.8764,13.1172,51197,USD
2020-10-25,13.117,13.3453,12.9004,13.032200000000001,59731,USD
2020-10-26,13.033,13.229700000000001,12.792399999999999,13.0616,89466,USD
2020-10-27,13.0615,13.7823,13.0503,13.6578,128641,USD
2020-10-28,13.658299999999999,13.851700000000001,12.9076,13.2789,144180,USD
2020-10-29,13.2783,13.64,12.982899999999999,13.4572,111233,USD
2020-10-30,13.457,13.6679,13.1345,13.559899999999999,108774,USD
2020-10-31,13.5602,14.0654,13.4417,13.7973,102750,USD
2020-11-01,13.7955,13.8895,13.6287,13.7594,51705,USD
2020-11-02,13.7597,13.8284,13.2142,13.561399999999999,97762,USD
2020-11-03,13.5605,14.054,13.2946,14.0199,108169,USD
2020-11-04,14.023,14.2388,13.5444,14.1456,140803,USD
2020-11-05,14.1456,15.7399,14.0997,15.5871,227491,USD
2020-11-06,15.5939,15.955200000000001,15.2235,15.5779,186125,USD
2020-11-07,15.5782,15.7544,14.3851,14.8284,160731,USD
2020-11-08,14.826600000000001,15.648299999999999,14.7207,15.4837,94993,USD
2020-11-09,15.4833,15.819600000000001,14.8169,15.327200000000001,165039,USD
2020-11-10,15.328,15.4653,15.0965,15.303600000000001,93358,USD
2020-11-11,15.3031,15.953899999999999,15.281,15.695799999999998,119070,USD
2020-11-12,15.695799999999998,16.3427,15.4835,16.294700000000002,165538,USD
2020-11-13,16.293,16.4741,15.9734,16.3242,113749,USD
2020-11-14,16.3231,16.328200000000002,15.7177,16.071,83639,USD
2020-11-15,16.0747,16.1581,15.7823,15.953,58433,USD
2020-11-16,15.9541,16.8807,15.870700000000001,16.715799999999998,118090,USD
2020-11-17,16.715799999999998,17.8454,16.562,17.6623,175865,USD
2020-11-18,17.6623,18.466099999999997,17.2589,17.7746,233429,USD
2020-11-19,17.7751,18.166,17.3801,17.8035,135937,USD
2020-11-20,17.8055,18.811,17.7584,18.6752,134417,USD
2020-11-21,18.6738,18.966,18.3975,18.6872,108911,USD
2020-11-22,18.6893,18.7515,17.644599999999997,18.4129,121761,USD
2020-11-23,18.428099999999997,18.7568,18.016,18.3796,127346,USD
2020-11-24,18.394599999999997,19.4166,18.0748,19.1526,180792,USD
2020-11-25,19.1515,19.4867,18.5277,18.723,146118,USD
2020-11-26,18.7219,18.8949,16.2352,17.162,312068,USD
2020-11-27,17.1609,17.4503,16.4816,17.1271,138801,USD
2020-11-28,17.142599999999998,17.8744,16.8744,17.730700000000002,95197,USD
2020-11-29,17.7297,18.336299999999998,17.5304,18.1855,79117,USD
2020-11-30,18.186,19.8312,18.186,19.6981,185590,USD
2020-12-01,19.6978,19.8974,18.257,18.7707,208723,USD
2020-12-02,18.7679,19.3355,18.346700000000002,19.218799999999998,91924,USD
2020-12-03,19.2198,19.5966,18.8837,19.4333,99967,USD
2020-12-04,19.431099999999997,19.5295,18.610799999999998,18.658099999999997,110633,USD
2020-12-05,18.6575,19.1727,18.507099999999998,19.1465,59440,USD
2020-12-06,19.146,19.417099999999998,18.873,19.379900000000003,54562,USD
2020-12-07,19.3684,19.424599999999998,18.9088,19.1707,61982,USD
2020-12-08,19.1708,19.2886,18.229200000000002,18.3266,101413,USD
2020-12-09,18.322400000000002,18.637900000000002,17.6588,18.546,129718,USD
2020-12-10,18.5461,18.5518,17.9268,18.2472,85305,USD
2020-12-11,18.2505,18.2883,17.600099999999998,18.0236,111532,USD
2020-12-12,18.0267,18.9362,18.0251,18.8089,71374,USD
2020-12-13,18.8081,19.403599999999997,18.7168,19.1768,82454,USD
2020-12-14,19.1764,19.3465,19.007,19.273799999999998,67109,USD
2020-12-15,19.2739,19.5563,19.0762,19.434900000000003,98385,USD
2020-12-16,19.4347,21.525299999999998,19.2997,21.3522,199809,USD
2020-12-17,21.3523,23.738,21.2431,22.825400000000002,310744,USD
2020-12-18,22.8233,23.2728,22.3615,23.1279,131801,USD
2020-12-19,23.127599999999997,24.1071,22.797,23.844,133883,USD
2020-12-20,23.8436,24.280900000000003,23.0989,23.4749,114086,USD
2020-12-21,23.4741,24.1019,22.0155,22.7285,154687,USD
2020-12-22,22.730400000000003,23.825400000000002,22.3886,23.8232,130751,USD
2020-12-23,23.8208,24.0637,22.6947,23.257900000000003,178469,USD
2020-12-24,23.2532,23.7837,22.737299999999998,23.7365,104591,USD
2020-12-25,23.7287,24.7789,23.4453,24.6896,2399,USD
2020-12-26,24.7147,26.826,24.515099999999997,26.4544,155767,USD
2020-12-27,26.4603,28.3603,25.8582,26.2613,231227,USD
2020-12-28,26.2592,27.4449,26.144299999999998,27.0578,126979,USD
2020-12-29,27.0653,27.390700000000002,25.9028,27.376,119570,USD
2020-12-30,27.3745,28.9793,27.3745,28.8687,159824,USD
