,Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
38,2020-07-09,0.24693,0.24763,0.23828,0.24202,9016772,USD,0.009349999999999997,0.004909999999999998,0.23601,0.23133999999999996,0.23231523809523807,0.008447023144279826,0.007397254638747838
39,2020-07-10,0.24201,0.24217,0.23619,0.24126,6837318,USD,0.005979999999999985,0.0007500000000000007,0.23831571428571427,0.23216785714285712,0.2328938095238095,0.007069528171768414,0.007606224737798966
40,2020-07-11,0.24121,0.24164,0.23776,0.2392,6423250,USD,0.0038799999999999946,0.0020100000000000118,0.23975142857142856,0.2334635714285714,0.23338619047619047,0.005805343597558435,0.007666479945966396
41,2020-07-12,0.2392,0.2437899999999999,0.23691,0.24275,6808834,USD,0.006879999999999886,-0.0035499999999999976,0.24186142857142853,0.23472500000000002,0.23408238095238096,0.002629077332268042,0.007827430552078959
42,2020-07-13,0.24284,0.2450399999999999,0.23771,0.23973,8322678,USD,0.007329999999999892,0.0031100000000000017,0.2416,0.23557214285714284,0.2339147619047619,0.0027521506741694573,0.0076571330268238305
43,2020-07-14,0.23975,0.24208,0.23721,0.2405,7069377,USD,0.0048699999999999855,-0.0007500000000000007,0.24177857142857143,0.2366342857142857,0.23378619047619048,0.002611202970352742,0.007514773101159133
44,2020-07-15,0.24049,0.24136,0.23704,0.23862,7346094,USD,0.0043199999999999905,0.0018700000000000105,0.24058285714285715,0.23718214285714284,0.2339704761904762,0.0015121586588457002,0.007586698541652017
45,2020-07-16,0.23862,0.23947,0.23044,0.23365,6625183,USD,0.009029999999999982,0.004970000000000002,0.23938714285714285,0.2376985714285714,0.23402238095238093,0.0028783890997434998,0.007580292147906908
46,2020-07-17,0.23365,0.23453,0.23184,0.23275,5878520,USD,0.002689999999999998,0.0008999999999999841,0.23817142857142856,0.23824357142857142,0.23416904761904764,0.003649408301681172,0.007521437964087655
47,2020-07-18,0.23277,0.23683,0.2324,0.23575,5786473,USD,0.004430000000000017,-0.0029799999999999827,0.23767857142857143,0.238715,0.23486857142857143,0.0037196345186563035,0.006898611661569504
48,2020-07-19,0.2357199999999999,0.2397,0.23335,0.23901,6611449,USD,0.0063499999999999945,-0.0032900000000000984,0.23714428571428572,0.23950285714285716,0.23553142857142856,0.003084076615686968,0.00657313036970534
49,2020-07-20,0.23903,0.23971,0.23451,0.2361,5360281,USD,0.00520000000000001,0.002929999999999988,0.23662571428571427,0.23911285714285713,0.23592333333333335,0.0028749310550737093,0.0063345136619422536
50,2020-07-21,0.2361,0.24649,0.23567,0.24553,6286317,USD,0.010819999999999996,-0.009429999999999994,0.23734428571428573,0.23956142857142856,0.23687095238095238,0.004286668703250482,0.006204832717134174
51,2020-07-22,0.2455399999999999,0.26642,0.24189,0.2632799999999999,6679453,USD,0.024529999999999996,-0.017740000000000006,0.24086714285714286,0.240725,0.23841047619047617,0.010758046158241498,0.008314464189706031
52,2020-07-23,0.26329,0.2795299999999999,0.2607,0.27534,8793487,USD,0.018829999999999902,-0.01204999999999995,0.2468228571428571,0.243105,0.24073999999999998,0.016239921709874525,0.011154963469236407
53,2020-07-24,0.2753299999999999,0.28701,0.26854,0.2793299999999999,7169207,USD,0.018469999999999986,-0.0040000000000000036,0.2534771428571428,0.2458242857142857,0.24332142857142858,0.018846408777523617,0.01340508981160294
54,2020-07-25,0.2793299999999999,0.30857,0.2793299999999999,0.30532,8594767,USD,0.0292400000000001,-0.02599000000000007,0.26341571428571425,0.2505471428571428,0.2469485714285714,0.02520954373323899,0.01865561933727048
55,2020-07-26,0.30532,0.31854,0.30033,0.31113,9194982,USD,0.018210000000000004,-0.005810000000000037,0.2737185714285714,0.25543142857142853,0.25090809523809526,0.028139825531661975,0.02279348297629112
56,2020-07-27,0.31112,0.33257,0.31104,0.3218,13729046,USD,0.021529999999999994,-0.010679999999999967,0.28596142857142853,0.2612935714285714,0.25472904761904763,0.027684389962920285,0.027406695697358617
57,2020-07-28,0.32182,0.32653,0.3063999999999999,0.3169599999999999,9905746,USD,0.020130000000000092,0.0048600000000000865,0.29616571428571425,0.26675499999999996,0.2584295238095238,0.023079108776223455,0.030305169439584063
58,2020-07-29,0.31695,0.32493,0.31264,0.31782,8721293,USD,0.012290000000000023,-0.0008699999999999819,0.30395714285714287,0.2724121428571428,0.26180238095238095,0.018966483345000493,0.03280665510300636
59,2020-07-30,0.31779,0.34111,0.31483,0.33487,9069245,USD,0.026280000000000026,-0.017079999999999984,0.31246142857142856,0.27964214285714284,0.2662238095238095,0.017266386833547517,0.03609884838553576
60,2020-07-31,0.3348399999999999,0.34934,0.32902,0.34651,8689356,USD,0.020320000000000005,-0.01167000000000007,0.3220585714285714,0.28776785714285713,0.2712357142857143,0.014175367636115578,0.039596536915673296
61,2020-08-01,0.34648,0.39237,0.3433299999999999,0.38714,11028663,USD,0.049040000000000084,-0.040659999999999974,0.33374714285714285,0.29858142857142855,0.27828047619047613,0.02647231240011922,0.04621851852625629
62,2020-08-02,0.38715,0.41508,0.33576,0.3720799999999999,16375385,USD,0.07932,0.015070000000000083,0.3424542857142857,0.30808642857142854,0.2844390476190476,0.027784505188529228,0.04973051225402377
63,2020-08-03,0.37226,0.39773,0.3684599999999999,0.3858,9924831,USD,0.029270000000000074,-0.013539999999999996,0.35159714285714283,0.31877928571428565,0.2913947619047619,0.030273698548566878,0.05325485870970333
64,2020-08-04,0.38586,0.40201,0.3813,0.38962,9840204,USD,0.020710000000000006,-0.003760000000000041,0.3619771428571429,0.3290714285714285,0.29849571428571425,0.02884087418594479,0.056000279514608446
65,2020-08-05,0.38962,0.40692,0.3848399999999999,0.40079,8742431,USD,0.0220800000000001,-0.011169999999999958,0.37382999999999994,0.3388935714285714,0.30621809523809523,0.024371873132772726,0.058458236085178486
66,2020-08-06,0.4008,0.40318,0.39167,0.3948299999999999,7919677,USD,0.011509999999999965,0.005970000000000086,0.3823957142857142,0.3474285714285714,0.3138933333333333,0.018135818019545235,0.059032259683441904
67,2020-08-07,0.3948,0.39814,0.36644,0.37957,8342854,USD,0.031700000000000006,0.015229999999999966,0.38711857142857137,0.3545885714285714,0.32088476190476184,0.009464934281459425,0.05761894485488661
68,2020-08-08,0.37957,0.3967699999999999,0.37638,0.39676,4942302,USD,0.020389999999999908,-0.017189999999999983,0.3884928571428571,0.36112,0.32855190476190477,0.010142698053747257,0.05642406114584863
69,2020-08-09,0.3967799999999999,0.39993,0.38431,0.39023,4969254,USD,0.015620000000000023,0.006549999999999889,0.3910857142857142,0.36676999999999993,0.33575285714285713,0.007115960598405435,0.0540236060572465
70,2020-08-10,0.39022,0.39905,0.38645,0.39553,8009004,USD,0.0126,-0.005309999999999981,0.39247571428571426,0.37203642857142855,0.3433447619047619,0.006856986357338399,0.05040001871220353
71,2020-08-11,0.39552,0.39813,0.36738,0.37901,9436475,USD,0.03075,0.01650999999999997,0.3909599999999999,0.37646857142857143,0.34970095238095233,0.008555682322291033,0.04563939908727556
72,2020-08-12,0.37903,0.38921,0.36705,0.38712,8587354,USD,0.022160000000000013,-0.008090000000000042,0.3890071428571429,0.38141857142857144,0.3555980952380952,0.007423154572652221,0.04174948917280864
73,2020-08-13,0.38715,0.43033,0.37757,0.42431,12040059,USD,0.052759999999999974,-0.037160000000000026,0.3932185714285715,0.3878071428571429,0.36269190476190477,0.015377757127932453,0.04005221349926202
74,2020-08-14,0.42428,0.44374,0.41837,0.43803,8670962,USD,0.025370000000000004,-0.013749999999999984,0.40157,0.3943442857142857,0.3702490476190476,0.021418094375238603,0.03847785010947999
75,2020-08-15,0.43804,0.4427,0.42875,0.43218,7274350,USD,0.013949999999999962,0.005859999999999976,0.40663,0.39756142857142857,0.37628999999999996,0.024107465648631744,0.037725459175469156
76,2020-08-16,0.43222,0.4365799999999999,0.41322,0.43363,7015016,USD,0.023359999999999936,-0.0014100000000000223,0.41283000000000003,0.4019578571428571,0.3821233333333333,0.02475876747066834,0.036600322448488404
77,2020-08-17,0.43362,0.44486,0.42071,0.43056,7828093,USD,0.024150000000000005,0.003060000000000007,0.41783428571428566,0.40515500000000004,0.38730238095238095,0.024213433500945677,0.03530977554513213
78,2020-08-18,0.43063,0.43365,0.41545,0.42216,8182539,USD,0.018199999999999994,0.008470000000000033,0.4239985714285715,0.40747928571428577,0.39231190476190475,0.017142247449474138,0.03215245412391515
79,2020-08-19,0.4221,0.42665,0.3945099999999999,0.40744,8443071,USD,0.03214000000000006,0.01465999999999995,0.42690142857142854,0.4079542857142857,0.3965795238095238,0.010151445592574575,0.027361430422437685
80,2020-08-20,0.40739,0.41892,0.4028,0.41605,6227504,USD,0.016120000000000023,-0.008660000000000001,0.42572142857142864,0.40946999999999995,0.4004452380952381,0.010951425217097037,0.023696173661384046
81,2020-08-21,0.41605,0.41872,0.38521,0.38799,7616900,USD,0.033509999999999984,0.028059999999999974,0.4185728571428572,0.41007142857142853,0.40242047619047616,0.016502765136267746,0.02048702405821549
82,2020-08-22,0.38806,0.39687,0.3799599999999999,0.39556,6733465,USD,0.01691000000000009,-0.007500000000000007,0.4133414285714286,0.4099857142857143,0.40282142857142855,0.01725741331386814,0.020254086324915734
83,2020-08-23,0.39556,0.39696,0.38342,0.3905,5356709,USD,0.013539999999999996,0.005060000000000009,0.40718,0.410005,0.4036985714285714,0.0164887446459687,0.019229125639434012
84,2020-08-24,0.39081,0.41017,0.38762,0.4077,6688812,USD,0.02254999999999996,-0.016890000000000016,0.4039142857142858,0.41087428571428575,0.4047414285714285,0.012976028998556977,0.018798935418186287
85,2020-08-25,0.40764,0.40902,0.3703999999999999,0.3832,8277664,USD,0.0386200000000001,0.024440000000000017,0.39834857142857144,0.4111735714285714,0.4044357142857143,0.012176475172192199,0.019106821182872928
86,2020-08-26,0.38316,0.39261,0.37763,0.3859599999999999,6693902,USD,0.014979999999999993,-0.0027999999999999137,0.39528,0.41109071428571425,0.4037295238095238,0.012210030029991747,0.019517940843283153
87,2020-08-27,0.3859599999999999,0.39648,0.37253,0.38311,7031983,USD,0.023950000000000027,0.002849999999999908,0.39057428571428565,0.4081478571428571,0.4031714285714286,0.00871988886997598,0.01994796061899909
88,2020-08-28,0.38316,0.39764,0.3798,0.39511,6159794,USD,0.017839999999999967,-0.011950000000000016,0.39159142857142853,0.40508214285714284,0.40391142857142853,0.008783231046660242,0.019306582112252255
89,2020-08-29,0.39532,0.4055299999999999,0.39197,0.3988,5232710,USD,0.013559999999999905,-0.003479999999999983,0.39205428571428563,0.40269785714285716,0.40400857142857144,0.009106638342699817,0.01927390445283827
90,2020-08-30,0.3988,0.4295899999999999,0.39847,0.42886,6666730,USD,0.031119999999999925,-0.03006000000000003,0.39753428571428573,0.40235714285714286,0.40584809523809523,0.01653086593531613,0.019731132156834617
91,2020-08-31,0.42881,0.43871,0.41835,0.4338999999999999,7887926,USD,0.02035999999999999,-0.005089999999999872,0.40127714285714283,0.4025957142857143,0.40767523809523804,0.02145024375485792,0.020489863742603892
92,2020-09-01,0.43389,0.48824,0.42965,0.4758,10417601,USD,0.05859000000000003,-0.04191,0.41450571428571426,0.4064271428571428,0.41228428571428577,0.03357227321125855,0.024258882820820196
93,2020-09-02,0.47572,0.48096,0.4232599999999999,0.4390799999999999,30142438,USD,0.057700000000000085,0.03664000000000006,0.42209428571428564,0.40868714285714286,0.4147585714285714,0.03201176338844912,0.024213707953494926
94,2020-09-03,0.43914,0.4664,0.37699,0.38197,33587816,USD,0.08940999999999999,0.05717,0.4219314285714285,0.40625285714285714,0.41274238095238097,0.03224519624614397,0.02512425937311623
95,2020-09-04,0.38197,0.39958,0.36822,0.38594,25200712,USD,0.03136,-0.003970000000000029,0.42062142857142854,0.40610642857142853,0.4102619047619047,0.03367119759704137,0.025074154147058967
96,2020-09-05,0.38594,0.39412,0.31413,0.33491,35323428,USD,0.07999,0.05103000000000002,0.4114942857142857,0.4017742857142857,0.40563000000000005,0.046707669554774976,0.029428918940389154
97,2020-09-06,0.33491,0.3580899999999999,0.3166899999999999,0.35349,20126942,USD,0.04139999999999999,-0.01858000000000004,0.40072714285714284,0.3991307142857142,0.40181380952380946,0.05056521851835986,0.030781468041045375
98,2020-09-07,0.35349,0.35733,0.32547,0.35206,21693412,USD,0.03186,0.0014300000000000423,0.38903571428571426,0.3951564285714286,0.39807571428571425,0.05107555477171108,0.03186348467626032
99,2020-09-08,0.35206,0.35569,0.32666,0.33746,18977708,USD,0.02903,0.014600000000000002,0.3692728571428571,0.39188928571428566,0.3940423809523809,0.03662943521008058,0.0339545444535427
100,2020-09-09,0.33746,0.35833,0.33112,0.3511,14073361,USD,0.027209999999999956,-0.013640000000000041,0.3567042857142857,0.3893992857142857,0.39135952380952377,0.02000718942209027,0.03505112087739693
101,2020-09-10,0.3511,0.37692,0.35086,0.36792,16499568,USD,0.026059999999999972,-0.01682,0.3546971428571429,0.3883142857142857,0.38906761904761905,0.01761136632432296,0.034929288413129804
102,2020-09-11,0.36789,0.37441,0.35638,0.37372,12534016,USD,0.018030000000000046,-0.005830000000000002,0.3529514285714286,0.38678642857142853,0.38838809523809525,0.01429091602915482,0.0350897386167304
103,2020-09-12,0.37374,0.38812,0.36605,0.38798,11492922,USD,0.022070000000000034,-0.014239999999999975,0.36053285714285715,0.3860135714285714,0.38802714285714285,0.016953578495689205,0.035051240654626704
104,2020-09-13,0.38806,0.3895099999999999,0.35385,0.36571,10384353,USD,0.035659999999999914,0.022350000000000037,0.3622785714285714,0.3815028571428572,0.38684666666666667,0.016735248657221053,0.035379701289486844
105,2020-09-14,0.36589,0.38399,0.35754,0.3767,10344507,USD,0.026449999999999974,-0.010809999999999986,0.3657985714285714,0.37741714285714284,0.38537047619047615,0.0168188232134619,0.035111819018129604
106,2020-09-15,0.3767,0.38167,0.3624,0.36401,9057345,USD,0.01927000000000001,0.012689999999999979,0.3695914285714285,0.3694321428571429,0.3844566666666666,0.011522882203931608,0.035419500043525676
107,2020-09-16,0.36391,0.37288,0.35518,0.36488,9063983,USD,0.017699999999999994,-0.0009699999999999709,0.37156000000000006,0.3641321428571428,0.38345285714285715,0.008658315848552908,0.03567257015451162
108,2020-09-17,0.36475,0.39396,0.36354,0.38897,12848922,USD,0.030420000000000003,-0.024219999999999964,0.3745671428571429,0.36463214285714285,0.3837319047619048,0.010617255945369877,0.03569266824139739
109,2020-09-18,0.38937,0.39221,0.37581,0.3842,8948677,USD,0.016400000000000026,0.005170000000000008,0.3760642857142857,0.36450785714285716,0.3832123809523809,0.011200751250313359,0.03559804866909984
110,2020-09-19,0.38425,0.38699,0.37763,0.38525,6744663,USD,0.00935999999999998,-0.0010000000000000009,0.3756742857142857,0.3681035714285715,0.3825671428571428,0.010755381377310448,0.03542376069008699
111,2020-09-20,0.38533,0.38539,0.36548,0.37112,7303446,USD,0.019909999999999983,0.01421,0.37644714285714287,0.36936285714285716,0.379817619047619,0.010094080301980198,0.03385713173096029
112,2020-09-21,0.37109,0.3753399999999999,0.33141,0.3413,11408798,USD,0.043929999999999914,0.029789999999999983,0.37139,0.3685942857142857,0.3754080952380952,0.01667122071115277,0.032462662031793585
113,2020-09-22,0.34132,0.34619,0.33615,0.3440299999999999,9292788,USD,0.010039999999999993,-0.002709999999999879,0.36853571428571424,0.36906357142857144,0.36913333333333337,0.019598699665319613,0.023617486600680148
114,2020-09-23,0.34396,0.34412,0.31554,0.31995,13875768,USD,0.028579999999999994,0.024009999999999976,0.36211714285714286,0.3668385714285714,0.36346047619047617,0.026967496308386293,0.020007961034595075
115,2020-09-24,0.31997,0.3526,0.31727,0.34917,9397916,USD,0.03533000000000003,-0.029200000000000004,0.3564314285714286,0.3654992857142857,0.3618985714285714,0.024439504515279216,0.019769616659336416
116,2020-09-25,0.34913,0.3578,0.33801,0.35163,8474165,USD,0.01979000000000003,-0.0025000000000000022,0.3517785714285714,0.36392142857142856,0.36026476190476187,0.021150858476328742,0.01908946322426181
117,2020-09-26,0.35162,0.35587,0.34695,0.35425,6478060,USD,0.008920000000000039,-0.002630000000000021,0.34735,0.36151214285714284,0.3611857142857143,0.015452284620727575,0.01825329328406943
118,2020-09-27,0.3542599999999999,0.362,0.34751,0.35723,6351072,USD,0.014490000000000003,-0.0029700000000000837,0.3453657142857143,0.3609064285714285,0.36136380952380953,0.01250118908629906,0.018192597251681063
119,2020-09-28,0.35742,0.36763,0.35257,0.35408,7768969,USD,0.015060000000000018,0.0033400000000000096,0.34719142857142854,0.3592907142857143,0.36146,0.01273940400041102,0.018146226329459485
120,2020-09-29,0.35397,0.36066,0.35148,0.35986,6262767,USD,0.009179999999999966,-0.005890000000000006,0.3494528571428572,0.35899428571428565,0.36252666666666666,0.013468816718980835,0.017303723972986355
121,2020-09-30,0.35977,0.36094,0.35281,0.35939,5430575,USD,0.00812999999999997,0.00037999999999999146,0.3550871428571428,0.35860214285714287,0.36292142857142856,0.003970015593105071,0.01712363083160556
122,2020-10-01,0.3595,0.3691,0.34566,0.35307,7925993,USD,0.02343999999999996,0.006429999999999991,0.3556442857142857,0.35603785714285713,0.3622142857142857,0.0032002492462414205,0.017213277599407235
123,2020-10-02,0.35306,0.35361,0.33591,0.34568,7265426,USD,0.017699999999999994,0.007379999999999998,0.35479428571428573,0.3532864285714285,0.3608790476190476,0.004822941208923816,0.01736303484554435
124,2020-10-03,0.34578,0.35104,0.34374,0.3456,4480669,USD,0.007300000000000029,0.00017999999999995797,0.3535585714285715,0.35045428571428566,0.35886095238095234,0.005959785870232354,0.016496909378655927
125,2020-10-04,0.3456,0.35397,0.3440299999999999,0.35273,4772239,USD,0.009940000000000115,-0.00712999999999997,0.3529157142857143,0.3491407142857143,0.35824285714285714,0.005736267244884564,0.016470605071719064
126,2020-10-05,0.35269,0.35486,0.34876,0.35328,4959372,USD,0.006099999999999994,-0.0005899999999999794,0.3528014285714286,0.34999642857142854,0.357127619047619,0.005717142143211756,0.015942806498467722
127,2020-10-06,0.3535299999999999,0.3549,0.3372099999999999,0.34061,7324963,USD,0.017690000000000095,0.012919999999999876,0.35005142857142857,0.3497521428571428,0.3560133333333333,0.006350646761211622,0.01625246422341234
128,2020-10-07,0.3405899999999999,0.34268,0.33411,0.34148,5774390,USD,0.008569999999999967,-0.0008900000000001129,0.3474928571428571,0.35129000000000005,0.3548990476190476,0.0055139330013004835,0.016415507273538122
129,2020-10-08,0.34166,0.35295,0.33479,0.35083,6851512,USD,0.01816000000000001,-0.009169999999999956,0.34717285714285717,0.3514085714285714,0.3530828571428571,0.0051919158772233505,0.014449628764384718
130,2020-10-09,0.3507099999999999,0.36819,0.34782,0.36528,7848645,USD,0.02037,-0.014570000000000083,0.34997285714285714,0.3523835714285714,0.35218190476190475,0.00849015059600422,0.012921461070267494
131,2020-10-10,0.36525,0.37797,0.36457,0.37016,7168611,USD,0.013399999999999967,-0.00490999999999997,0.35348142857142856,0.35352,0.35146333333333335,0.011065895698903991,0.011309626135876246
132,2020-10-11,0.37028,0.37727,0.36923,0.37419,5219570,USD,0.008039999999999992,-0.003910000000000025,0.3565471428571429,0.3547314285714286,0.3516095238095238,0.01352290860513492,0.011592715159179348
133,2020-10-12,0.37439,0.39458,0.36605,0.38668,10388109,USD,0.02853,-0.012290000000000023,0.3613185714285714,0.35706,0.3537704761904762,0.01748887020228456,0.01362609425924643
134,2020-10-13,0.38664,0.38706,0.37457,0.38123,7917935,USD,0.012490000000000001,0.00540999999999997,0.36712142857142854,0.3585864285714286,0.3555419047619048,0.016161020418041613,0.01467422966259017
135,2020-10-14,0.3811299999999999,0.38711,0.37362,0.37915,8075129,USD,0.013490000000000002,0.0019799999999999263,0.37250285714285714,0.35999785714285715,0.3583609523809524,0.011913275108445271,0.013096433065823162
136,2020-10-15,0.3789599999999999,0.38077,0.37039,0.37745,7928929,USD,0.01038,0.0015099999999999003,0.3763057142857143,0.3617392857142857,0.35970761904761905,0.007130756989133307,0.01355021324731044
137,2020-10-16,0.3776,0.3796,0.36265,0.36517,7590752,USD,0.01695000000000002,0.012429999999999997,0.37629,0.3631314285714286,0.360352380952381,0.007159168946182111,0.013468528466302022
138,2020-10-17,0.3650799999999999,0.36994,0.36318,0.36863,4984941,USD,0.006759999999999988,-0.0035500000000001086,0.37607142857142856,0.3647764285714286,0.3610371428571429,0.00739691924288027,0.013508253455889139
139,2020-10-18,0.36861,0.37849,0.36754,0.37781,4675456,USD,0.010950000000000015,-0.009199999999999986,0.37658857142857144,0.3665678571428571,0.36201714285714287,0.007369953479208164,0.013957299575080476
140,2020-10-19,0.37785,0.38397,0.37272,0.3791899999999999,6851083,USD,0.011249999999999982,-0.0013399999999998968,0.3755185714285715,0.36841857142857143,0.3632128571428571,0.006093897025086554,0.014314343555627773
141,2020-10-20,0.37903,0.38014,0.36716,0.36835,7457144,USD,0.012979999999999992,0.010679999999999967,0.3736785714285714,0.3704,0.36361714285714286,0.0060260861498730315,0.014334791293511834
142,2020-10-21,0.3685299999999999,0.40036,0.36806,0.3912,13609327,USD,0.032299999999999995,-0.02267000000000008,0.3754,0.37395142857142855,0.36513190476190477,0.008890097487278247,0.015499170177478813
143,2020-10-22,0.3913899999999999,0.42012,0.39121,0.41405,12649307,USD,0.02890999999999999,-0.02266000000000007,0.3806285714285714,0.37846714285714284,0.3680357142857143,0.017187482294362556,0.018540363688834702
144,2020-10-23,0.41412,0.41911,0.40291,0.40852,8175907,USD,0.016199999999999992,0.005599999999999994,0.38682142857142854,0.3815557142857143,0.37102809523809527,0.0184524672501817,0.01978138003756192
145,2020-10-24,0.4085899999999999,0.41628,0.40774,0.41192,2675342,USD,0.008539999999999992,-0.0033300000000001106,0.39300571428571424,0.38453857142857145,0.3741861904761905,0.01859325043946713,0.020787225518618033
146,2020-10-25,0.41244,0.41707,0.40395,0.4060899999999999,3054455,USD,0.01312000000000002,0.006350000000000078,0.3970457142857143,0.38681714285714286,0.37672714285714287,0.017796494839473653,0.021288582184555017
147,2020-10-26,0.40645,0.41041,0.38321,0.39411,9063481,USD,0.027200000000000002,0.012339999999999962,0.39917714285714284,0.38734785714285713,0.37867142857142855,0.01611563600387859,0.02090105817553567
148,2020-10-27,0.39393,0.40985,0.39092,0.4031499999999999,6287606,USD,0.018930000000000002,-0.009219999999999895,0.40414857142857136,0.38891357142857136,0.3816495238095238,0.008667443738056026,0.019623153028040387
149,2020-10-28,0.40311,0.4081,0.38151,0.38814,9962428,USD,0.026590000000000003,0.014970000000000039,0.4037114285714285,0.3895557142857142,0.38387142857142853,0.009469412914873158,0.017358318261200607
150,2020-10-29,0.38825,0.3933299999999999,0.38153,0.38676,3035082,USD,0.011799999999999922,0.0014899999999999913,0.3998128571428571,0.39022071428571425,0.38558238095238095,0.010100260251243118,0.01562267195609022
151,2020-10-30,0.38716,0.39198,0.37436,0.38241,2807752,USD,0.01761999999999997,0.0047499999999999765,0.3960828571428571,0.3914521428571428,0.3863980952380952,0.011118650569029219,0.01494199070373374
152,2020-10-31,0.38281,0.3940099999999999,0.38053,0.38642,6424100,USD,0.013479999999999936,-0.003610000000000002,0.39244,0.3927228571428571,0.387172380952381,0.009049946592843276,0.014472381595563629
153,2020-11-01,0.38636,0.39732,0.38494,0.39629,5518671,USD,0.012380000000000002,-0.009929999999999994,0.39103999999999994,0.3940428571428572,0.3882247619047619,0.007143635862312395,0.014283430476971093
154,2020-11-02,0.3964499999999999,0.40404,0.37913,0.38353,9433208,USD,0.024909999999999988,0.012919999999999932,0.3895285714285714,0.3943528571428571,0.3880747619047619,0.007496371185604607,0.014316964978320879
155,2020-11-03,0.38364,0.38998,0.3709599999999999,0.38792,6731508,USD,0.019020000000000092,-0.004280000000000006,0.38735285714285717,0.3957507142857143,0.3883933333333333,0.004492244109889768,0.014231218617297814
156,2020-11-04,0.38823,0.4079,0.37722,0.40219,6168503,USD,0.030679999999999985,-0.013959999999999972,0.38936,0.39653571428571427,0.38949047619047616,0.007215751289134704,0.014370425002827715
